0.0100000000 0.0000399584 0.0000399600 1.9990259267
0.0104737090 0.0000438316 0.0000438335 1.9989775439
0.0109698580 0.0000480801 0.0000480824 1.9989291611
0.0114895100 0.0000527402 0.0000527429 1.9988784914
0.0120337784 0.0000578518 0.0000578551 1.9988254270
0.0126038293 0.0000634586 0.0000634626 1.9987698549
0.0132008840 0.0000696086 0.0000696134 1.9987116569
0.0138262217 0.0000763544 0.0000763602 1.9986507093
0.0144811823 0.0000837535 0.0000837606 1.9985868825
0.0151671689 0.0000918694 0.0000918779 1.9985200409
0.0158856513 0.0001007713 0.0001007815 1.9984500426
0.0166381689 0.0001105353 0.0001105475 1.9983767390
0.0174263339 0.0001212448 0.0001212595 1.9982999744
0.0182518349 0.0001329913 0.0001330090 1.9982195860
0.0191164408 0.0001458751 0.0001458964 1.9981354035
0.0200220037 0.0001600062 0.0001600318 1.9980472484
0.0209704640 0.0001755052 0.0001755360 1.9979549340
0.0219638537 0.0001925044 0.0001925415 1.9978582649
0.0230043012 0.0002111487 0.0002111933 1.9977570366
0.0240940356 0.0002315972 0.0002316509 1.9976510351
0.0252353917 0.0002540243 0.0002540888 1.9975400363
0.0264308149 0.0002786209 0.0002786986 1.9974238058
0.0276828663 0.0003055968 0.0003056902 1.9973020985
0.0289942285 0.0003351816 0.0003352940 1.9971746576
0.0303677112 0.0003676271 0.0003677623 1.9970412147
0.0318062569 0.0004032096 0.0004033722 1.9969014887
0.0333129479 0.0004422315 0.0004424271 1.9967551858
0.0348910121 0.0004850246 0.0004852600 1.9966019985
0.0365438307 0.0005319525 0.0005322356 1.9964416050
0.0382749448 0.0005834137 0.0005837542 1.9962736688
0.0400880633 0.0006398448 0.0006402545 1.9960978381
0.0419870708 0.0007017245 0.0007022172 1.9959137447
0.0439760361 0.0007695771 0.0007701698 1.9957210035
0.0460592204 0.0008439772 0.0008446901 1.9955192120
0.0482410870 0.0009255544 0.0009264119 1.9953079492
0.0505263107 0.0010149983 0.0010160296 1.9950867748
0.0529197874 0.0011130644 0.0011143047 1.9948552285
0.0554266452 0.0012205800 0.0012220717 1.9946128292
0.0580522552 0.0013384515 0.0013402453 1.9943590739
0.0608022426 0.0014676710 0.0014698282 1.9940934368
0.0636824994 0.0016093251 0.0016119192 1.9938153683
0.0666991966 0.0017646032 0.0017677226 1.9935242943
0.0698587975 0.0019348074 0.0019385581 1.9932196146
0.0731680714 0.0021213623 0.0021258721 1.9929007023
0.0766341087 0.0023258272 0.0023312493 1.9925669024
0.0802643352 0.0025499078 0.0025564264 1.9922175307
0.0840665289 0.0027954695 0.0028033061 1.9918518726
0.0880488358 0.0030645527 0.0030739730 1.9914691818
0.0922197882 0.0033593876 0.0033707111 1.9910686792
0.0965883224 0.0036824121 0.0036960224 1.9906495512
0.1011637980 0.0040362898 0.0040526475 1.9902109488
0.1059560179 0.0044239305 0.0044435886 1.9897519856
0.1109752496 0.0048485112 0.0048721338 1.9892717370
0.1162322469 0.0053135001 0.0053418842 1.9887692381
0.1217382728 0.0058226812 0.0058567834 1.9882434825
0.1275051241 0.0063801816 0.0064211497 1.9876934207
0.1335451563 0.0069905005 0.0070397116 1.9871179581
0.1398713103 0.0076585398 0.0077176457 1.9865159541
0.1464971398 0.0083896376 0.0084606191 1.9858862195
0.1534368409 0.0091896035 0.0092748355 1.9852275154
0.1607052818 0.0100647554 0.0101670846 1.9845385511
0.1683180353 0.0110219599 0.0111447974 1.9838179825
0.1762914118 0.0120686731 0.0122161053 1.9830644101
0.1846424943 0.0132129851 0.0133899057 1.9822763773
0.1933891750 0.0144636648 0.0146759326 1.9814523684
0.2025501939 0.0158302075 0.0160848338 1.9805908066
0.2121451785 0.0173228835 0.0176282558 1.9796900525
0.2221946861 0.0189527873 0.0193189349 1.9787484017
0.2327202479 0.0207318876 0.0211707982 1.9777640833
0.2437444150 0.0226730772 0.0231990715 1.9767352577
0.2552908068 0.0247902217 0.0254203990 1.9756600150
0.2673841616 0.0270982060 0.0278529716 1.9745363727
0.2800503894 0.0296129784 0.0305166678 1.9733622746
0.2933166278 0.0323515888 0.0334332061 1.9721355884
0.3072112999 0.0353322225 0.0366263114 1.9708541042
0.3217641750 0.0385742239 0.0401218949 1.9695155329
0.3370064329 0.0420981117 0.0439482500 1.9681175048
0.3529707303 0.0459255794 0.0481362653 1.9666575679
0.3696912707 0.0500794817 0.0527196546 1.9651331869
0.3872038782 0.0545838006 0.0577352077 1.9635417418
0.4055460736 0.0594635905 0.0632230607 1.9618805269
0.4247571553 0.0647448961 0.0692269904 1.9601467502
0.4448782831 0.0704546411 0.0757947317 1.9583375328
0.4659525669 0.0766204826 0.0829783216 1.9564499083
0.4880251584 0.0832706279 0.0908344714 1.9544808231
0.5111433483 0.0904336092 0.0994249679 1.9524271361
0.5353566677 0.0981380134 0.1088171082 1.9502856197
0.5607169938 0.1064121634 0.1190841672 1.9480529606
0.5872786613 0.1152837497 0.1303059028 1.9457257609
0.6150985789 0.1247794113 0.1425690996 1.9433005401
0.6442363509 0.1349242660 0.1559681548 1.9407737370
0.6747544053 0.1457413940 0.1706057077 1.9381417128
0.7067181274 0.1572512790 0.1865933167 1.9354007539
0.7401959997 0.1694712143 0.2040521860 1.9325470760
0.7752597489 0.1824146851 0.2231139452 1.9295768288
0.8119844993 0.1960907400 0.2439214844 1.9264861007
0.8504489342 0.2105033677 0.2666298488 1.9232709249
0.8907354639 0.2256508990 0.2914071944 1.9199272861
0.9329304026 0.2415254556 0.3184358096 1.9164511281
