1.0234114021 0.4320920390 0.0884415839 0.0045256063 0.3620485015 0.0370524565 0.0758398128
1.0718913192 0.4073706772 0.0873314185 0.0046804895 0.3744391576 0.0401358083 0.0860424489
1.1226677735 0.3827291991 0.0859355476 0.0048238535 0.3859082794 0.0433246789 0.0972784416
1.1758495541 0.3582922873 0.0842595653 0.0049538286 0.3963062889 0.0465996573 0.1095883725
1.2315506033 0.3341852040 0.0823131979 0.0050686434 0.4054914742 0.0499383270 0.1230031534
1.2898902613 0.3105313393 0.0801102701 0.0051666729 0.4133338289 0.0533155280 0.1375423608
1.3509935212 0.2874497110 0.0776685395 0.0052464847 0.4197187744 0.0567037345 0.1532127559
1.4149912974 0.2650525137 0.0750094001 0.0053068824 0.4245505932 0.0600735395 0.1700070711
1.4820207058 0.2434428206 0.0721574601 0.0053469425 0.4277554001 0.0633942360 0.1879031407
1.5522253574 0.2227125351 0.0691400089 0.0053660438 0.4292835001 0.0666344734 0.2068634387
1.6257556664 0.2029406805 0.0659863923 0.0053638876 0.4291110045 0.0697629647 0.2268350704
1.7027691722 0.1841920952 0.0627273243 0.0053405077 0.4272406163 0.0727492151 0.2477502414
1.7834308769 0.1665165842 0.0593941635 0.0052962693 0.4237015407 0.0755642410 0.2695272013
1.8679135990 0.1499485474 0.0560181862 0.0052318566 0.4185485268 0.0781812485 0.2920716346
1.9563983435 0.1345070826 0.0526298867 0.0051482512 0.4118600929 0.0805762403 0.3152784463
2.0490746898 0.1201965345 0.0492583353 0.0050467004 0.4037360328 0.0827285286 0.3390338683
2.1461411979 0.1070074392 0.0459306147 0.0049286792 0.3942943381 0.0846211323 0.3632177965
2.2478058335 0.0949177981 0.0426713560 0.0047958462 0.3836676921 0.0862410476 0.3877062600
2.3542864143 0.0838946027 0.0395023847 0.0046499964 0.3719997104 0.0875793864 0.4123739193
2.4658110758 0.0738955264 0.0364424815 0.0044930137 0.3594410978 0.0886313840 0.4370964967
2.5826187607 0.0648706998 0.0335072573 0.0043268236 0.3461458849 0.0893962856 0.4617530488
2.7049597305 0.0567644945 0.0307091344 0.0041533486 0.3322678871 0.0898771254 0.4862280100
2.8330961018 0.0495172450 0.0280574228 0.0039744688 0.3179575003 0.0900804155 0.5104129477
2.9673024082 0.0430668557 0.0255584769 0.0037919865 0.3033589202 0.0900157655 0.5342079952
3.1078661878 0.0373502501 0.0232159159 0.0036075980 0.2886078398 0.0896954547 0.5575229416
3.2550885998 0.0323046360 0.0210308905 0.0034228706 0.2738296470 0.0891339762 0.5802779798
3.4092850697 0.0278685703 0.0190023801 0.0032392265 0.2591381233 0.0883475735 0.6024041263
3.5707859649 0.0239828220 0.0171275048 0.0030579327 0.2446346154 0.0873537851 0.6238433399
3.7399373025 0.0205910384 0.0154018385 0.0028800955 0.2304076412 0.0861710132 0.6445483733
