0.0100000000 0.0052840725 0.0053121422 1.0647057852
0.0104737090 0.0055505146 0.0055814947 1.0686710321
0.0109698580 0.0058313767 0.0058655811 1.0726362789
0.0114895100 0.0061275554 0.0061653338 1.0768661223
0.0120337784 0.0064400167 0.0064817594 1.0813813261
0.0126038293 0.0067698037 0.0068159463 1.0862044795
0.0132008840 0.0071180440 0.0071690737 1.0913601574
0.0138262217 0.0074859591 0.0075424213 1.0968750907
0.0144811823 0.0078748744 0.0079373803 1.1027783475
0.0151671689 0.0082862309 0.0083554662 1.1091015233
0.0158856513 0.0087215978 0.0087983334 1.1158789399
0.0166381689 0.0091826881 0.0092677914 1.1231478516
0.0174263339 0.0096713749 0.0097658238 1.1309486551
0.0182518349 0.0101897108 0.0102946099 1.1393251006
0.0191164408 0.0107399501 0.0108565489 1.1483245006
0.0200220037 0.0113245739 0.0114542889 1.1579979293
0.0209704640 0.0119463190 0.0120907591 1.1684004074
0.0219638537 0.0126082105 0.0127692074 1.1795910621
0.0230043012 0.0133136002 0.0134932438 1.1916332535
0.0240940356 0.0140662094 0.0142668904 1.2045946540
0.0252353917 0.0148701793 0.0150946392 1.2185472652
0.0264308149 0.0157301279 0.0159815192 1.2335673560
0.0276828663 0.0166512160 0.0169331739 1.2497353016
0.0289942285 0.0176392226 0.0179559516 1.2671352995
0.0303677112 0.0187006316 0.0190570097 1.2858549393
0.0318062569 0.0198427320 0.0202444370 1.3059845976
0.0333129479 0.0210737317 0.0215273942 1.3276166304
0.0348910121 0.0224028888 0.0229162797 1.3508443327
0.0365438307 0.0238406618 0.0244229204 1.3757606401
0.0382749448 0.0253988809 0.0260607959 1.4024565441
0.0400880633 0.0270909433 0.0278452987 1.4310192044
0.0419870708 0.0289320355 0.0297940377 1.4615297455
0.0439760361 0.0309393851 0.0319271928 1.4940607382
0.0460592204 0.0331325438 0.0342679274 1.5286733826
0.0482410870 0.0355337063 0.0368428701 1.5654144253
0.0505263107 0.0381680649 0.0396826758 1.6043128700
0.0529197874 0.0410642010 0.0428226801 1.6453765602
0.0554266452 0.0442545147 0.0463036607 1.6885887457
0.0580522552 0.0477756880 0.0501727244 1.7339047622
0.0608022426 0.0516691777 0.0544843387 1.7812489833
0.0636824994 0.0559817280 0.0593015301 1.8305122147
0.0666991966 0.0607658883 0.0646972758 1.8815497112
0.0698587975 0.0660805152 0.0707561158 1.9341799924
0.0731680714 0.0719912270 0.0775760198 1.9881846108
0.0766341087 0.0785707712 0.0852705435 2.0433089961
0.0802643352 0.0858992491 0.0939713144 2.0992644484
0.0840665289 0.0940641293 0.1038308917 2.1557312904
0.0880488358 0.1031599640 0.1150260468 2.2123631223
0.0922197882 0.1132877064 0.1277615154 2.2687920485
0.0965883224 0.1245535137 0.1422742745 2.3246346797
