0 1 0 
0.02002 0.9978 0.0199786 
0.04004 0.995206 0.0398694 
0.0600601 0.99222 0.0596645 
0.0800801 0.988845 0.0793565 
0.1001 0.985084 0.0989377 
0.12012 0.98094 0.118401 
0.14014 0.976417 0.137738 
0.16016 0.971517 0.156943 
0.18018 0.966244 0.176007 
0.2002 0.960602 0.194924 
0.22022 0.954594 0.213687 
0.24024 0.948225 0.232288 
0.26026 0.941498 0.250721 
0.28028 0.934418 0.268979 
0.3003 0.926988 0.287056 
0.32032 0.919214 0.304944 
0.34034 0.911099 0.322638 
0.36036 0.902649 0.340131 
0.38038 0.893868 0.357416 
0.4004 0.88476 0.374488 
0.42042 0.875332 0.391341 
0.44044 0.865588 0.407968 
0.46046 0.855533 0.424363 
0.48048 0.845173 0.440522 
0.5005 0.834512 0.456439 
0.52052 0.823557 0.472107 
0.54054 0.812314 0.487522 
0.56056 0.800786 0.502678 
0.58058 0.788982 0.517571 
0.6006 0.776906 0.532195 
0.62062 0.764564 0.546546 
0.64064 0.751963 0.560618 
0.66066 0.739108 0.574408 
0.68068 0.726006 0.587911 
0.7007 0.712663 0.601122 
0.72072 0.699086 0.614037 
0.74074 0.68528 0.626653 
0.76076 0.671253 0.638966 
0.78078 0.65701 0.650971 
0.800801 0.64256 0.662665 
0.820821 0.627907 0.674044 
0.840841 0.613059 0.685106 
0.860861 0.598023 0.695847 
0.880881 0.582805 0.706264 
0.900901 0.567413 0.716354 
0.920921 0.551853 0.726114 
0.940941 0.536132 0.735542 
0.960961 0.520257 0.744635 
0.980981 0.504236 0.75339 
1.001 0.488075 0.761807 
1.02102 0.471781 0.769882 
1.04104 0.455362 0.777614 
1.06106 0.438824 0.785001 
1.08108 0.422176 0.792041 
1.1011 0.405423 0.798733 
1.12112 0.388574 0.805075 
1.14114 0.371634 0.811067 
1.16116 0.354613 0.816708 
1.18118 0.337516 0.821996 
1.2012 0.320351 0.82693 
1.22122 0.303125 0.831511 
1.24124 0.285846 0.835738 
1.26126 0.26852 0.83961 
1.28128 0.251155 0.843128 
1.3013 0.233758 0.846291 
1.32132 0.216336 0.849099 
1.34134 0.198896 0.851553 
1.36136 0.181446 0.853653 
1.38138 0.163992 0.8554 
1.4014 0.146541 0.856795 
1.42142 0.129102 0.857838 
1.44144 0.111679 0.85853 
1.46146 0.0942811 0.858872 
1.48148 0.0769146 0.858866 
1.5015 0.0595864 0.858513 
1.52152 0.0423034 0.857815 
1.54154 0.0250724 0.856773 
1.56156 0.00790008 0.855389 
1.58158 -0.0092068 0.853665 
1.6016 -0.0262416 0.851603 
1.62162 -0.0431977 0.849205 
1.64164 -0.0600687 0.846474 
1.66166 -0.0768479 0.843412 
1.68168 -0.093529 0.840021 
1.7017 -0.110106 0.836304 
1.72172 -0.126572 0.832265 
1.74174 -0.142921 0.827905 
1.76176 -0.159147 0.823228 
1.78178 -0.175244 0.818237 
1.8018 -0.191205 0.812936 
1.82182 -0.207026 0.807328 
1.84184 -0.2227 0.801416 
1.86186 -0.238221 0.795203 
1.88188 -0.253584 0.788694 
1.9019 -0.268783 0.781893 
1.92192 -0.283813 0.774803 
1.94194 -0.298668 0.767428 
1.96196 -0.313343 0.759773 
1.98198 -0.327833 0.751841 
2.002 -0.342133 0.743638 
2.02202 -0.356237 0.735166 
2.04204 -0.370141 0.726432 
2.06206 -0.38384 0.717439 
2.08208 -0.397329 0.708192 
2.1021 -0.410603 0.698696 
2.12212 -0.423659 0.688955 
2.14214 -0.436491 0.678975 
2.16216 -0.449096 0.668761 
2.18218 -0.461469 0.658318 
2.2022 -0.473606 0.64765 
2.22222 -0.485503 0.636763 
2.24224 -0.497157 0.625662 
2.26226 -0.508563 0.614353 
2.28228 -0.519718 0.602841 
2.3023 -0.530618 0.591132 
2.32232 -0.541261 0.57923 
2.34234 -0.551643 0.567142 
2.36236 -0.56176 0.554874 
2.38238 -0.571609 0.54243 
2.4024 -0.581189 0.529816 
2.42242 -0.590495 0.517039 
2.44244 -0.599526 0.504105 
2.46246 -0.608278 0.491018 
2.48248 -0.61675 0.477785 
2.5025 -0.624939 0.464412 
2.52252 -0.632842 0.450905 
2.54254 -0.640458 0.43727 
2.56256 -0.647785 0.423512 
2.58258 -0.654821 0.409639 
2.6026 -0.661565 0.395655 
2.62262 -0.668014 0.381568 
2.64264 -0.674168 0.367382 
2.66266 -0.680024 0.353105 
2.68268 -0.685583 0.338742 
2.7027 -0.690842 0.3243 
2.72272 -0.695801 0.309784 
2.74274 -0.70046 0.295202 
2.76276 -0.704816 0.280558 
2.78278 -0.708871 0.265859 
2.8028 -0.712623 0.251112 
2.82282 -0.716072 0.236323 
2.84284 -0.719218 0.221497 
2.86286 -0.722061 0.20664 
2.88288 -0.724601 0.19176 
2.9029 -0.726838 0.176861 
2.92292 -0.728772 0.161951 
2.94294 -0.730405 0.147035 
2.96296 -0.731735 0.132119 
2.98298 -0.732765 0.117209 
3.003 -0.733495 0.102312 
3.02302 -0.733925 0.0874325 
3.04304 -0.734057 0.0725773 
3.06306 -0.733892 0.0577522 
3.08308 -0.733431 0.042963 
3.1031 -0.732676 0.0282155 
3.12312 -0.731628 0.0135156 
3.14314 -0.730289 -0.00113108 
3.16316 -0.728659 -0.0157188 
3.18318 -0.726742 -0.0302418 
3.2032 -0.724539 -0.0446946 
3.22322 -0.722052 -0.0590716 
3.24324 -0.719284 -0.0733672 
3.26326 -0.716235 -0.0875761 
3.28328 -0.71291 -0.101693 
3.3033 -0.70931 -0.115712 
3.32332 -0.705438 -0.129629 
3.34334 -0.701296 -0.143437 
3.36336 -0.696887 -0.157132 
3.38338 -0.692215 -0.17071 
3.4034 -0.687282 -0.184164 
3.42342 -0.68209 -0.197489 
3.44344 -0.676644 -0.210682 
3.46346 -0.670946 -0.223737 
3.48348 -0.665 -0.236649 
3.5035 -0.658809 -0.249415 
3.52352 -0.652377 -0.262028 
3.54354 -0.645707 -0.274485 
3.56356 -0.638803 -0.286782 
3.58358 -0.631668 -0.298913 
3.6036 -0.624306 -0.310875 
3.62362 -0.616722 -0.322664 
3.64364 -0.608919 -0.334276 
3.66366 -0.600901 -0.345706 
3.68368 -0.592672 -0.35695 
3.7037 -0.584237 -0.368006 
3.72372 -0.575599 -0.378868 
3.74374 -0.566764 -0.389535 
3.76376 -0.557734 -0.400001 
3.78378 -0.548516 -0.410263 
3.8038 -0.539113 -0.420319 
3.82382 -0.529529 -0.430166 
3.84384 -0.51977 -0.439798 
3.86386 -0.50984 -0.449215 
3.88388 -0.499744 -0.458413 
3.9039 -0.489486 -0.467388 
3.92392 -0.479071 -0.476139 
3.94394 -0.468504 -0.484663 
3.96396 -0.457791 -0.492957 
3.98398 -0.446935 -0.501019 
4.004 -0.435942 -0.508846 
4.02402 -0.424817 -0.516436 
4.04404 -0.413565 -0.523787 
4.06406 -0.40219 -0.530897 
4.08408 -0.390699 -0.537764 
4.1041 -0.379096 -0.544387 
4.12412 -0.367385 -0.550763 
4.14414 -0.355574 -0.556891 
4.16416 -0.343666 -0.56277 
4.18418 -0.331666 -0.568398 
4.2042 -0.319581 -0.573773 
4.22422 -0.307414 -0.578896 
4.24424 -0.295173 -0.583764 
4.26426 -0.28286 -0.588377 
4.28428 -0.270483 -0.592734 
4.3043 -0.258046 -0.596833 
4.32432 -0.245554 -0.600676 
4.34434 -0.233013 -0.60426 
4.36436 -0.220429 -0.607586 
4.38438 -0.207805 -0.610653 
4.4044 -0.195148 -0.613461 
4.42442 -0.182462 -0.616011 
4.44444 -0.169754 -0.618301 
4.46446 -0.157028 -0.620332 
4.48448 -0.144289 -0.622104 
4.5045 -0.131542 -0.623618 
4.52452 -0.118794 -0.624875 
4.54454 -0.106049 -0.625873 
4.56456 -0.0933111 -0.626615 
4.58458 -0.080587 -0.627101 
4.6046 -0.067881 -0.627331 
4.62462 -0.0551985 -0.627307 
4.64464 -0.0425443 -0.62703 
4.66466 -0.0299235 -0.6265 
4.68468 -0.0173411 -0.62572 
4.7047 -0.0048019 -0.62469 
4.72472 0.00768912 -0.623411 
4.74474 0.0201271 -0.621886 
4.76476 0.0325073 -0.620116 
4.78478 0.0448248 -0.618102 
4.8048 0.057075 -0.615847 
4.82482 0.0692533 -0.613352 
4.84484 0.0813548 -0.610619 
4.86486 0.0933752 -0.60765 
4.88488 0.10531 -0.604448 
4.9049 0.117154 -0.601014 
4.92492 0.128904 -0.597351 
4.94494 0.140555 -0.593462 
4.96496 0.152102 -0.589348 
4.98498 0.163542 -0.585013 
5.005 0.17487 -0.580458 
5.02502 0.186082 -0.575688 
5.04504 0.197174 -0.570704 
5.06506 0.208142 -0.565509 
5.08508 0.218982 -0.560106 
5.1051 0.22969 -0.554499 
5.12512 0.240263 -0.54869 
5.14514 0.250697 -0.542683 
5.16516 0.260987 -0.536481 
5.18518 0.271131 -0.530086 
5.2052 0.281125 -0.523503 
5.22522 0.290966 -0.516735 
5.24524 0.300649 -0.509785 
5.26526 0.310172 -0.502657 
5.28528 0.319533 -0.495354 
5.3053 0.328726 -0.487881 
5.32532 0.33775 -0.48024 
5.34534 0.346602 -0.472436 
5.36536 0.355278 -0.464472 
5.38538 0.363776 -0.456352 
5.4054 0.372093 -0.44808 
5.42542 0.380226 -0.43966 
5.44544 0.388173 -0.431097 
5.46546 0.395932 -0.422393 
5.48548 0.4035 -0.413554 
5.5055 0.410874 -0.404583 
5.52552 0.418053 -0.395484 
5.54554 0.425035 -0.386262 
5.56556 0.431817 -0.37692 
5.58558 0.438397 -0.367464 
5.6056 0.444774 -0.357897 
5.62562 0.450946 -0.348224 
5.64564 0.456911 -0.338448 
5.66566 0.462667 -0.328575 
5.68568 0.468214 -0.318609 
5.7057 0.473549 -0.308554 
5.72572 0.478672 -0.298414 
5.74574 0.483581 -0.288194 
5.76576 0.488275 -0.277899 
5.78578 0.492753 -0.267532 
5.8058 0.497013 -0.257099 
5.82582 0.501057 -0.246604 
5.84584 0.504881 -0.236051 
5.86586 0.508486 -0.225445 
5.88588 0.511872 -0.21479 
5.9059 0.515037 -0.204091 
5.92592 0.517981 -0.193352 
5.94594 0.520705 -0.182578 
5.96596 0.523207 -0.171774 
5.98598 0.525487 -0.160943 
6.006 0.527547 -0.15009 
6.02602 0.529385 -0.139221 
6.04604 0.531002 -0.128338 
6.06606 0.532397 -0.117447 
6.08608 0.533573 -0.106552 
6.1061 0.534528 -0.0956574 
6.12612 0.535263 -0.0847678 
6.14614 0.535779 -0.0738875 
6.16616 0.536076 -0.0630208 
6.18618 0.536156 -0.0521721 
6.2062 0.536019 -0.0413457 
6.22622 0.535665 -0.0305458 
6.24624 0.535097 -0.0197767 
6.26626 0.534315 -0.00904271 
6.28628 0.53332 0.00165207 
6.3063 0.532114 0.0123035 
6.32632 0.530698 0.0229073 
6.34634 0.529072 0.0334595 
6.36636 0.52724 0.043956 
6.38638 0.525202 0.0543929 
6.4064 0.52296 0.064766 
6.42642 0.520515 0.0750716 
6.44644 0.51787 0.0853056 
6.46646 0.515027 0.0954643 
6.48648 0.511986 0.105544 
6.5065 0.508751 0.11554 
6.52652 0.505324 0.12545 
6.54654 0.501706 0.13527 
6.56656 0.4979 0.144996 
6.58658 0.493907 0.154624 
6.6066 0.489732 0.164152 
6.62662 0.485375 0.173575 
6.64664 0.480839 0.18289 
6.66666 0.476127 0.192094 
6.68668 0.471242 0.201184 
6.7067 0.466186 0.210156 
6.72672 0.460962 0.219007 
6.74674 0.455572 0.227735 
6.76676 0.45002 0.236336 
6.78678 0.444308 0.244807 
6.8068 0.43844 0.253145 
6.82682 0.432418 0.261347 
6.84684 0.426245 0.269411 
6.86686 0.419925 0.277334 
6.88688 0.41346 0.285114 
6.9069 0.406855 0.292747 
6.92692 0.400111 0.300231 
6.94694 0.393232 0.307564 
6.96696 0.386223 0.314744 
6.98698 0.379085 0.321768 
7.007 0.371822 0.328634 
7.02702 0.364439 0.335339 
7.04704 0.356937 0.341882 
7.06706 0.349322 0.348261 
7.08708 0.341595 0.354474 
7.1071 0.333762 0.360519 
7.12712 0.325825 0.366394 
7.14714 0.317788 0.372097 
7.16716 0.309655 0.377628 
7.18718 0.301429 0.382983 
7.2072 0.293115 0.388163 
7.22722 0.284715 0.393165 
7.24724 0.276234 0.397988 
7.26726 0.267675 0.402631 
7.28728 0.259042 0.407093 
7.3073 0.250339 0.411373 
7.32732 0.241569 0.41547 
7.34734 0.232737 0.419382 
7.36736 0.223847 0.423109 
7.38738 0.214901 0.42665 
7.4074 0.205904 0.430005 
7.42742 0.19686 0.433173 
7.44744 0.187773 0.436153 
7.46746 0.178646 0.438945 
7.48748 0.169484 0.441548 
7.5075 0.160289 0.443963 
7.52752 0.151067 0.446188 
7.54754 0.14182 0.448225 
7.56756 0.132554 0.450072 
7.58758 0.12327 0.45173 
7.6076 0.113974 0.453199 
7.62762 0.104669 0.454479 
7.64764 0.0953587 0.455571 
7.66766 0.0860473 0.456473 
7.68768 0.0767383 0.457188 
7.7077 0.0674354 0.457716 
7.72772 0.0581426 0.458056 
7.74774 0.0488633 0.45821 
7.76776 0.0396014 0.458178 
7.78778 0.0303605 0.457961 
7.8078 0.0211443 0.45756 
7.82782 0.0119563 0.456976 
7.84784 0.00280027 0.45621 
7.86786 -0.00632033 0.455262 
7.88788 -0.0154019 0.454134 
7.9079 -0.024441 0.452827 
7.92792 -0.0334341 0.451343 
7.94794 -0.0423778 0.449682 
7.96796 -0.0512686 0.447846 
7.98798 -0.0601031 0.445836 
8.008 -0.0688785 0.443655 
8.02802 -0.0775909 0.441302 
8.04805 -0.0862371 0.438781 
8.06807 -0.0948138 0.436093 
8.08809 -0.103318 0.433239 
8.10811 -0.111746 0.430222 
8.12813 -0.120096 0.427043 
8.14815 -0.128364 0.423704 
8.16817 -0.136547 0.420207 
8.18819 -0.144641 0.416555 
8.20821 -0.152646 0.412748 
8.22823 -0.160556 0.408791 
8.24825 -0.16837 0.404683 
8.26827 -0.176085 0.400429 
8.28829 -0.183698 0.39603 
8.30831 -0.191206 0.391489 
8.32833 -0.198607 0.386807 
8.34835 -0.205898 0.381988 
8.36837 -0.213077 0.377034 
8.38839 -0.220141 0.371948 
8.40841 -0.227088 0.366731 
8.42843 -0.233915 0.361388 
8.44845 -0.240621 0.355919 
8.46848 -0.247202 0.350329 
8.4885 -0.253658 0.344619 
8.50852 -0.259985 0.338793 
8.52854 -0.266182 0.332853 
8.54856 -0.272246 0.326803 
8.56858 -0.278176 0.320645 
8.5886 -0.283971 0.314382 
8.60862 -0.289627 0.308016 
8.62864 -0.295144 0.301552 
8.64866 -0.300519 0.294992 
8.66868 -0.305752 0.288339 
8.6887 -0.31084 0.281596 
8.70872 -0.315782 0.274766 
8.72874 -0.320577 0.267853 
8.74876 -0.325223 0.260859 
8.76878 -0.329719 0.253787 
8.7888 -0.334064 0.246641 
8.80882 -0.338257 0.239424 
8.82884 -0.342296 0.232139 
8.84886 -0.346181 0.22479 
8.86889 -0.34991 0.217379 
8.88891 -0.353484 0.20991 
8.90893 -0.3569 0.202386 
8.92895 -0.360158 0.19481 
8.94897 -0.363258 0.187186 
8.96899 -0.366198 0.179516 
8.98901 -0.368979 0.171805 
9.00903 -0.3716 0.164055 
9.02905 -0.37406 0.15627 
9.04907 -0.376359 0.148453 
9.06909 -0.378497 0.140607 
9.08911 -0.380474 0.132736 
9.10913 -0.382289 0.124842 
9.12915 -0.383942 0.11693 
9.14917 -0.385433 0.109002 
9.16919 -0.386763 0.101061 
9.18921 -0.387931 0.0931116 
9.20923 -0.388938 0.0851562 
9.22925 -0.389784 0.0771982 
9.24927 -0.390469 0.0692408 
9.26929 -0.390993 0.0612873 
9.28932 -0.391357 0.0533408 
9.30934 -0.391562 0.0454044 
9.32936 -0.391608 0.0374815 
9.34938 -0.391495 0.0295751 
9.3694 -0.391224 0.0216883 
9.38942 -0.390797 0.0138242 
9.40944 -0.390213 0.00598605 
9.42946 -0.389475 -0.00182324 
9.44948 -0.388581 -0.00960058 
9.4695 -0.387535 -0.017343 
9.48952 -0.386335 -0.0250474 
9.50954 -0.384985 -0.0327109 
9.52956 -0.383485 -0.0403306 
9.54958 -0.381835 -0.0479036 
9.5696 -0.380038 -0.0554269 
9.58962 -0.378094 -0.0628978 
9.60964 -0.376006 -0.0703134 
9.62966 -0.373774 -0.077671 
9.64968 -0.3714 -0.0849678 
9.6697 -0.368885 -0.0922011 
9.68972 -0.366232 -0.0993682 
9.70975 -0.363441 -0.106467 
9.72977 -0.360514 -0.113494 
9.74979 -0.357453 -0.120447 
9.76981 -0.35426 -0.127323 
9.78983 -0.350937 -0.134121 
9.80985 -0.347485 -0.140837 
9.82987 -0.343907 -0.14747 
9.84989 -0.340204 -0.154016 
9.86991 -0.336379 -0.160475 
9.88993 -0.332432 -0.166842 
9.90995 -0.328368 -0.173117 
9.92997 -0.324187 -0.179296 
9.94999 -0.319891 -0.185379 
9.97001 -0.315484 -0.191362 
9.99003 -0.310966 -0.197244 
10.0101 -0.306341 -0.203023 
10.0301 -0.301611 -0.208697 
10.0501 -0.296778 -0.214264 
10.0701 -0.291844 -0.219722 
10.0901 -0.286813 -0.225069 
10.1102 -0.281685 -0.230304 
10.1302 -0.276464 -0.235425 
10.1502 -0.271152 -0.240431 
10.1702 -0.265752 -0.245319 
10.1902 -0.260266 -0.250089 
10.2103 -0.254697 -0.254739 
10.2303 -0.249047 -0.259267 
10.2503 -0.243319 -0.263672 
10.2703 -0.237516 -0.267953 
10.2903 -0.23164 -0.272109 
10.3104 -0.225694 -0.276138 
10.3304 -0.21968 -0.28004 
10.3504 -0.213602 -0.283813 
10.3704 -0.207462 -0.287456 
10.3904 -0.201262 -0.290969 
10.4105 -0.195006 -0.29435 
10.4305 -0.188696 -0.297598 
10.4505 -0.182335 -0.300713 
10.4705 -0.175926 -0.303695 
10.4905 -0.169472 -0.306541 
10.5106 -0.162974 -0.309253 
10.5306 -0.156437 -0.311828 
10.5506 -0.149863 -0.314268 
10.5706 -0.143255 -0.316571 
10.5906 -0.136615 -0.318736 
10.6107 -0.129946 -0.320764 
10.6307 -0.123251 -0.322655 
10.6507 -0.116534 -0.324408 
10.6707 -0.109796 -0.326022 
10.6907 -0.103041 -0.327498 
10.7108 -0.0962712 -0.328837 
10.7308 -0.0894895 -0.330037 
10.7508 -0.0826988 -0.331098 
10.7708 -0.0759018 -0.332022 
10.7909 -0.0691013 -0.332808 
10.8109 -0.0623001 -0.333457 
10.8309 -0.0555009 -0.333968 
10.8509 -0.0487064 -0.334342 
10.8709 -0.0419194 -0.334579 
10.891 -0.0351426 -0.334681 
10.911 -0.0283786 -0.334647 
10.931 -0.0216302 -0.334477 
10.951 -0.0149001 -0.334174 
10.971 -0.00819083 -0.333736 
10.9911 -0.00150506 -0.333166 
11.0111 0.0051546 -0.332463 
11.0311 0.0117856 -0.331628 
11.0511 0.0183853 -0.330663 
11.0711 0.0249512 -0.329568 
11.0912 0.0314808 -0.328345 
11.1112 0.0379715 -0.326993 
11.1312 0.044421 -0.325515 
11.1512 0.0508268 -0.323912 
11.1712 0.0571865 -0.322184 
11.1913 0.0634976 -0.320332 
11.2113 0.0697579 -0.318359 
11.2313 0.0759649 -0.316265 
11.2513 0.0821165 -0.314051 
11.2713 0.0882103 -0.31172 
11.2914 0.0942441 -0.309272 
11.3114 0.100216 -0.306708 
11.3314 0.106123 -0.304031 
11.3514 0.111964 -0.301242 
11.3714 0.117736 -0.298342 
11.3915 0.123438 -0.295334 
11.4115 0.129067 -0.292218 
11.4315 0.134621 -0.288996 
11.4515 0.140099 -0.285671 
11.4715 0.145498 -0.282243 
11.4916 0.150817 -0.278716 
11.5116 0.156053 -0.275089 
11.5316 0.161206 -0.271366 
11.5516 0.166273 -0.267548 
11.5717 0.171253 -0.263638 
11.5917 0.176143 -0.259636 
11.6117 0.180943 -0.255546 
11.6317 0.18565 -0.251369 
11.6517 0.190264 -0.247106 
11.6718 0.194782 -0.242762 
11.6918 0.199204 -0.238336 
11.7118 0.203528 -0.233832 
11.7318 0.207752 -0.229251 
11.7518 0.211875 -0.224596 
11.7719 0.215896 -0.219869 
11.7919 0.219814 -0.215071 
11.8119 0.223627 -0.210207 
11.8319 0.227335 -0.205276 
11.8519 0.230936 -0.200283 
11.872 0.234429 -0.195228 
11.892 0.237814 -0.190115 
11.912 0.241089 -0.184945 
11.932 0.244254 -0.179722 
11.952 0.247307 -0.174446 
11.9721 0.250248 -0.169122 
11.9921 0.253076 -0.16375 
12.0121 0.255791 -0.158333 
12.0321 0.258392 -0.152875 
12.0521 0.260878 -0.147376 
12.0722 0.263248 -0.141839 
12.0922 0.265503 -0.136268 
12.1122 0.267641 -0.130664 
12.1322 0.269663 -0.125029 
12.1522 0.271568 -0.119366 
12.1723 0.273355 -0.113678 
12.1923 0.275025 -0.107966 
12.2123 0.276577 -0.102234 
12.2323 0.278011 -0.0964835 
12.2523 0.279327 -0.0907168 
12.2724 0.280525 -0.0849365 
12.2924 0.281605 -0.079145 
12.3124 0.282566 -0.0733447 
12.3324 0.28341 -0.0675379 
12.3524 0.284136 -0.0617271 
12.3725 0.284744 -0.0559145 
12.3925 0.285235 -0.0501025 
12.4125 0.285608 -0.0442936 
12.4325 0.285865 -0.0384899 
12.4526 0.286005 -0.0326939 
12.4726 0.286029 -0.0269079 
12.4926 0.285937 -0.0211341 
12.5126 0.28573 -0.0153748 
12.5326 0.285409 -0.00963233 
12.5527 0.284973 -0.00390892 
12.5727 0.284425 0.00179319 
12.5927 0.283763 0.00747179 
12.6127 0.282989 0.0131247 
12.6327 0.282105 0.0187497 
12.6528 0.281109 0.0243446 
12.6728 0.280004 0.0299074 
12.6928 0.278791 0.0354358 
12.7128 0.27747 0.0409279 
12.7328 0.276041 0.0463814 
12.7529 0.274507 0.0517944 
12.7729 0.272869 0.0571649 
12.7929 0.271126 0.0624908 
12.8129 0.269281 0.0677702 
12.8329 0.267335 0.0730011 
12.853 0.265288 0.0781816 
12.873 0.263143 0.0833098 
12.893 0.260899 0.0883839 
12.913 0.258559 0.093402 
12.933 0.256124 0.0983623 
12.9531 0.253596 0.103263 
12.9731 0.250975 0.108102 
12.9931 0.248263 0.112879 
13.0131 0.245461 0.117591 
13.0331 0.242572 0.122236 
13.0532 0.239596 0.126813 
13.0732 0.236535 0.131321 
13.0932 0.233391 0.135758 
13.1132 0.230166 0.140123 
