0.0100000000 0.9989610805 0.0009989611 0.0000399584
0.0104737090 0.9989099392 0.0010462292 0.0000438316
0.0109698580 0.9988561889 0.0010957311 0.0000480801
0.0114895100 0.9987996879 0.0011475719 0.0000527402
0.0120337784 0.9987402863 0.0012018619 0.0000578518
0.0126038293 0.9986778249 0.0012587165 0.0000634586
0.0132008840 0.9986121351 0.0013182563 0.0000696086
0.0138262217 0.9985430379 0.0013806077 0.0000763544
0.0144811823 0.9984703434 0.0014459031 0.0000837535
0.0151671689 0.9983938498 0.0015142808 0.0000918694
0.0158856513 0.9983133429 0.0015858858 0.0001007713
0.0166381689 0.9982285951 0.0016608696 0.0001105353
0.0174263339 0.9981393642 0.0017393910 0.0001212448
0.0182518349 0.9980453927 0.0018216160 0.0001329913
0.0191164408 0.9979464065 0.0019077183 0.0001458751
0.0200220037 0.9978421139 0.0019978799 0.0001600062
0.0209704640 0.9977322040 0.0020922907 0.0001755052
0.0219638537 0.9976163457 0.0021911499 0.0001925044
0.0230043012 0.9974941856 0.0022946657 0.0002111487
0.0240940356 0.9973653472 0.0024030556 0.0002315972
0.0252353917 0.9972294282 0.0025165475 0.0002540243
0.0264308149 0.9970859995 0.0026353795 0.0002786209
0.0276828663 0.9969346025 0.0027598007 0.0003055968
0.0289942285 0.9967747469 0.0028900715 0.0003351816
0.0303677112 0.9966059088 0.0030264640 0.0003676271
0.0318062569 0.9964275274 0.0031692630 0.0004032096
0.0333129479 0.9962390027 0.0033187658 0.0004422315
0.0348910121 0.9960396921 0.0034752833 0.0004850246
0.0365438307 0.9958289072 0.0036391403 0.0005319525
0.0382749448 0.9956059102 0.0038106761 0.0005834137
0.0400880633 0.9953699100 0.0039902452 0.0006398448
0.0419870708 0.9951200579 0.0041782176 0.0007017245
0.0439760361 0.9948554430 0.0043749799 0.0007695771
0.0460592204 0.9945750874 0.0045809353 0.0008439772
0.0482410870 0.9942779407 0.0047965049 0.0009255544
0.0505263107 0.9939628740 0.0050221277 0.0010149983
0.0529197874 0.9936286738 0.0052582618 0.0011130644
0.0554266452 0.9932740352 0.0055053848 0.0012205800
0.0580522552 0.9928975543 0.0057639942 0.0013384515
0.0608022426 0.9924977203 0.0060346087 0.0014676710
0.0636824994 0.9920729067 0.0063177682 0.0016093251
0.0666991966 0.9916213619 0.0066140348 0.0017646032
0.0698587975 0.9911411994 0.0069239932 0.0019348074
0.0731680714 0.9906303862 0.0072482515 0.0021213623
0.0766341087 0.9900867313 0.0075874414 0.0023258272
0.0802643352 0.9895078731 0.0079422192 0.0025499078
0.0840665289 0.9888912649 0.0083132656 0.0027954695
0.0880488358 0.9882341606 0.0087012867 0.0030645527
0.0922197882 0.9875335985 0.0091070139 0.0033593876
0.0965883224 0.9867863838 0.0095312041 0.0036824121
0.1011637980 0.9859890703 0.0099746399 0.0040362898
0.1059560179 0.9851379402 0.0104381293 0.0044239305
0.1109752496 0.9842289831 0.0109225057 0.0048485112
